x,kuiz1,kuiz2,delta,theta,alpha,beta,beta1,beta2,gamma,total
118.774,5.797440794770193e-05,1.332082379489279e-07,5.792128251861436e-05,1.9586117200721975e-05,1.715507183706046e-06,4.743870940580938e-07,4.363855983299717e-07,3.8001495728121995e-08,8.779649594775224e-09,7.970838986025017e-05
119.024,5.7936580889793504e-05,1.405840596256413e-07,5.7865493531294116e-05,1.908542985085828e-05,1.592937976910064e-06,4.7066380033030995e-07,4.366151415173217e-07,3.404865881298815e-08,8.714224695359864e-09,7.902522068040713e-05
119.274,5.7684595175264025e-05,1.6086142198662172e-07,5.758229483026058e-05,1.8491741052848866e-05,1.5056893273088352e-06,4.750057928476825e-07,4.4267422922211043e-07,3.2331563625572005e-08,8.29483198790728e-09,7.806772377679364e-05
119.524,5.727745751173832e-05,1.6615760200542782e-07,5.724822686907222e-05,1.7855617092435258e-05,1.4622844941472563e-06,4.753821167170607e-07,4.445133961844191e-07,3.0868720532641674e-08,7.85835137749987e-09,7.704988026561847e-05
119.774,5.677360115573075e-05,1.5738027518704186e-07,5.672849734367011e-05,1.7527377817618954e-05,1.4964562282397366e-06,4.6579320266978914e-07,4.36508552430527e-07,2.928465023926216e-08,7.767062657634454e-09,7.622603532863995e-05
120.024,5.661524738272503e-05,1.610055107194702e-07,5.6520660638322335e-05,1.7420859797878323e-05,1.5056305015009468e-06,4.6920323886735495e-07,4.403110434613506e-07,2.889219540600443e-08,7.998812141233907e-09,7.592707509032607e-05
120.274,5.698120702811155e-05,1.8709460036892827e-07,5.69669170154465e-05,1.7386428781366267e-05,1.4260376340344962e-06,4.962884374138152e-07,4.674391009697659e-07,2.8849336444049224e-08,8.265449681405355e-09,7.628411060332602e-05
120.524,5.73694279006906e-05,2.1411681513238172e-07,5.7364257800329094e-05,1.742075808799228e-05,1.3204456871667542e-06,5.231874409585019e-07,4.952998817471375e-07,2.788755921136431e-08,8.11608049628176e-09,7.663982007587488e-05
120.774,5.739457211228939e-05,2.274179324504401e-07,5.7340387564652697e-05,1.7371215996092777e-05,1.2402535766356181e-06,5.364077219383523e-07,5.091441745731548e-07,2.7263547365197656e-08,7.2363970153979185e-09,7.64969488051127e-05
121.024,5.740138101129533e-05,2.3409762153989844e-07,5.7360704249188825e-05,1.712423759531441e-05,1.18365667688738e-06,5.432274936421096e-07,5.141635477764548e-07,2.9063945865654543e-08,5.975129659805752e-09,7.622095974777554e-05
121.274,5.738707471869203e-05,2.3812510643634985e-07,5.739922151028598e-05,1.6889890100851102e-05,1.1521568614261705e-06,5.540280316094621e-07,5.204655247653252e-07,3.3562506844136626e-08,4.819246593256454e-09,7.600056817946739e-05
121.524,5.703533668111591e-05,2.4492673613040435e-07,5.697973879609737e-05,1.6693190331147847e-05,1.1222005725245438e-06,5.762531909456302e-07,5.354719264579205e-07,4.078126448770961e-08,4.058967829131836e-09,7.537862750375422e-05
121.774,5.647433967829838e-05,2.6467206467919943e-07,5.63893502915802e-05,1.6214298656902632e-05,1.0421857014717335e-06,6.058425539349169e-07,5.553883465025927e-07,5.045420743232405e-08,3.849710802951641e-09,7.42576284963403e-05
122.024,5.612902401910721e-05,2.949322928104563e-07,5.608944987450433e-05,1.5518086125021146e-05,9.237484902542965e-07,6.31238209883296e-07,5.701862643584518e-07,6.105194552484399e-08,4.529578257229857e-09,7.316715596523793e-05
122.274,5.604542909491705e-05,3.1885617269629123e-07,5.6040351720932786e-05,1.508198051711169e-05,8.244684439195222e-07,6.522959354843731e-07,5.824758229356025e-07,6.98201125487706e-08,6.1308239522479615e-09,7.260550306738397e-05
122.524,5.6133921961707085e-05,3.35501098095943e-07,5.6136732871253e-05,1.5129089808577125e-05,7.888685723278792e-07,6.806270468700454e-07,6.045406946998958e-07,7.608635217014945e-08,7.545634677088301e-09,7.274396033997008e-05
122.774,5.6231210566825875e-05,3.5540617518628613e-07,5.622538684744537e-05,1.5443653139774667e-05,7.771820801246027e-07,7.147837914067116e-07,6.359399323882314e-07,7.884385901848043e-08,7.760482817983049e-09,7.316900994190142e-05
123.024,5.6074886355145345e-05,3.7685444914634885e-07,5.6045481020272296e-05,1.5677568755645793e-05,7.49329708348926e-07,7.405946136857532e-07,6.646788522685343e-07,7.591576141721885e-08,7.548147425586319e-09,7.322230243393487e-05
123.274,5.606327798099604e-05,3.907242418955267e-07,5.599680992679346e-05,1.564164252942327e-05,7.088311111233626e-07,7.49978667227626e-07,6.818396916088252e-07,6.813897561880081e-08,8.389797193712532e-09,7.310735577390941e-05
123.524,5.69010989489601e-05,3.978382889623639e-07,5.678665796584423e-05,1.5324734194444093e-05,6.737640373666764e-07,7.45038835949023e-07,6.846644422549525e-07,6.037439369407049e-08,9.660825037822807e-09,7.354075026238491e-05
123.774,5.816462040076483e-05,4.0683746328790715e-07,5.801053955070501e-05,1.4745195472621388e-05,6.376256994336757e-07,7.389214259343542e-07,6.814628604099213e-07,5.745856552443274e-08,9.792964285229213e-09,7.414244212985976e-05
124.024,5.857615901209156e-05,4.2448927615791784e-07,5.843284946940816e-05,1.4052594556264909e-05,5.882618269686692e-07,7.423323088031807e-07,6.854738766832364e-07,5.6858432119944634e-08,8.661240942000598e-09,7.382532253787345e-05
124.274,5.774041583538498e-05,4.4872345411488545e-07,5.766277852352798e-05,1.3539125058923903e-05,5.437438659367974e-07,7.553350437290521e-07,7.01537313928264e-07,5.3797729800788045e-08,7.50895549849358e-09,7.251017479888843e-05
124.524,5.6559562834892996e-05,4.771052249314087e-07,5.6535404385449124e-05,1.3319367090232768e-05,5.075900567567618e-07,7.712342485841868e-07,7.225545059511541e-07,4.867974263303281e-08,7.059368927651238e-09,7.114313436928113e-05
124.774,5.5920027143224476e-05,5.009515973815223e-07,5.58493996763344e-05,1.3242606552442824e-05,4.7081216500760703e-07,7.762059366033537e-07,7.323897005286985e-07,4.381623607465519e-08,7.041254589019912e-09,7.034760179330628e-05
125.024,5.585346485960962e-05,5.130039062752869e-07,5.571498399512586e-05,1.3081018538769445e-05,4.4956839897977723e-07,7.657985544475124e-07,7.240538488542708e-07,4.174470559324155e-08,6.8390344082506405e-09,7.001878312067392e-05
125.274,5.612933816517618e-05,5.338115917198968e-07,5.591076193098307e-05,1.281940925243682e-05,4.308577357084032e-07,7.608128844255035e-07,7.185086341052444e-07,4.230425032025904e-08,6.168472859414179e-09,6.992818189918449e-05
125.524,5.646041791951003e-05,5.808642689527841e-07,5.607839697625208e-05,1.2564357924085232e-05,4.0377335680354397e-07,7.824716483584073e-07,7.393533630664877e-07,4.311828529191972e-08,5.281264532046923e-09,6.983457304809741e-05
125.774,5.651151505114454e-05,6.410591859629688e-07,5.584182928562967e-05,1.2361985849301537e-05,3.909782359028199e-07,8.156797334535579e-07,7.746434714399201e-07,4.103626201363782e-08,4.408162213726219e-09,6.941588313816617e-05
126.024,5.606422456546771e-05,6.863524934175252e-07,5.512133998523009e-05,1.220022893604363e-05,4.1811996447735957e-07,8.290107894891114e-07,7.912433687700853e-07,3.7767420719026044e-08,3.5752542152809766e-09,6.857507179514566e-05
126.274,5.5235412025086354e-05,7.031506414395234e-07,5.4232805211531924e-05,1.208804700486483e-05,4.674632257494731e-07,8.16226302561066e-07,7.794683101493238e-07,3.675799241174231e-08,3.066761513633489e-09,6.760911017026085e-05
126.524,5.461027145016432e-05,7.030939528499422e-07,5.370057166479039e-05,1.2028190243698669e-05,4.989195753269005e-07,7.916646991976316e-07,7.548350500810105e-07,3.682964911662113e-08,3.1042883382750665e-09,6.702338146484493e-05
126.774,5.461356894222672e-05,6.841576193911319e-07,5.329050181831409e-05,1.235758047559235e-05,5.218464797669451e-07,7.700488294508237e-07,7.347281669413303e-07,3.53206625094935e-08,3.465642342936611e-09,6.694406790427766e-05
127.024,5.4656287721076605e-05,6.533439501867737e-07,5.2771428909825435e-05,1.2744746480335e-05,5.404994108502491e-07,7.539964521538387e-07,7.203900937403224e-07,3.36063584135161e-08,3.8456639303624954e-09,6.68167030434077e-05
127.274,5.434225011371307e-05,6.172055438732847e-07,5.225356727483297e-05,1.2707168199510425e-05,5.418150741122617e-07,7.470765474494822e-07,7.136854867092236e-07,3.33910607402585e-08,4.480124123228036e-09,6.625663548541579e-05
127.524,5.412197927380737e-05,5.767032910696559e-07,5.1613278652903996e-05,1.2721105330230006e-05,5.84955631415384e-07,7.573375285162056e-07,7.234593845514412e-07,3.387814396476424e-08,5.872127749573718e-09,6.56832250868023e-05
127.774,5.438426781300455e-05,5.283510135409061e-07,5.059579248465097e-05,1.3359549710719883e-05,7.497756866270806e-07,7.79395451090853e-07,7.462355688253682e-07,3.315988226548483e-08,7.561685031525775e-09,6.549233548827734e-05
128.024,5.4605317948842666e-05,4.781241558482625e-07,4.947526243025724e-05,1.404624443688601e-05,9.302048783963153e-07,7.924229324699039e-07,7.599220734506754e-07,3.250085901922865e-08,8.229974200886723e-09,6.525311447071851e-05
128.274,5.391971250463436e-05,4.5780791560640275e-07,4.8704985616222684e-05,1.3928430523710921e-05,9.398565709581617e-07,7.829590642857799e-07,7.515071692905066e-07,3.145189499527318e-08,7.611618489169398e-09,6.436419374127942e-05
128.524,5.2778619790970115e-05,4.733572561105029e-07,4.817991142116537e-05,1.3353602783736075e-05,8.325987465867316e-07,7.592915314500405e-07,7.312345900885463e-07,2.805694136149427e-08,6.937499579509681e-09,6.313513557840355e-05
128.774,5.218761865048601e-05,5.054228569531146e-07,4.7401684771450666e-05,1.3334761258027615e-05,9.166633726130764e-07,7.3612159586372e-07,7.091464628976776e-07,2.6975132966042596e-08,6.592500641663023e-09,6.239874224512811e-05
129.024,5.252853454214016e-05,5.431242866976514e-07,4.5932946045552064e-05,1.450458451698722e-05,1.3878899600464118e-06,7.261758073039481e-07,6.925205115879203e-07,3.3655295716027745e-08,6.549003488441032e-09,6.255849444252369e-05
129.274,5.30126609161016e-05,5.892447700584177e-07,4.4261002942482224e-05,1.598825394285026e-05,1.997474428801959e-06,7.34077756262883e-07,6.888924134663716e-07,4.518534279651143e-08,7.09542580353718e-09,6.298829629277134e-05
129.524,5.2762966031893016e-05,6.17414822313698e-07,4.303371117814791e-05,1.661616323292298e-05,2.391016246858392e-06,7.469300567618531e-07,6.923925552984355e-07,5.453750146341743e-08,8.048172540221244e-09,6.279649460432608e-05
129.774,5.2057326047324834e-05,6.045627147038301e-07,4.216074055358867e-05,1.661656567807209e-05,2.541994942524384e-06,7.52877763433822e-07,6.911786677640594e-07,6.169909566976265e-08,8.669951451325118e-09,6.208103862035747e-05
130.024,5.1353984489274744e-05,5.794800375242693e-07,4.1142290005631726e-05,1.664217076117573e-05,2.6675909075665603e-06,7.518993947657838e-07,6.82934474269011e-07,6.896492049677298e-08,8.349907080226208e-09,6.121326861545476e-05
130.274,5.043285029521432e-05,5.835574645100717e-07,3.959634952339772e-05,1.6730042543667703e-05,2.910161185942547e-06,7.447672679158678e-07,6.715343525824553e-07,7.323291533341262e-08,7.280285689807677e-09,5.9992445243113975e-05
130.524,4.930278793433446e-05,6.201797846137441e-07,3.748368569963015e-05,1.6977377804854116e-05,3.2966966585487127e-06,7.24958411125258e-07,6.517645400775668e-07,7.319387104769133e-08,6.117164892530158e-09,5.8494332692137666e-05
130.774,4.870550710721099e-05,6.656133572987964e-07,3.550058613757022e-05,1.7613291828793124e-05,3.7682981780776496e-06,6.929154359014054e-07,6.199410227043315e-07,7.297441319707379e-08,5.323188271689998e-09,5.7583422043382305e-05
131.024,4.8948296427036915e-05,7.034774939858529e-07,3.419289794097066e-05,1.86076332649871e-05,4.245922158824208e-06,6.719265926897377e-07,5.964521455737548e-07,7.547444711598268e-08,4.742826218953373e-09,5.7723935301362444e-05
131.274,4.929566639762176e-05,7.290974297981992e-07,3.318457977780121e-05,1.9528293970150936e-05,4.629184777634694e-06,6.667330268171935e-07,5.886093399779391e-07,7.812368683925416e-08,4.232817439172736e-09,5.801398821687373e-05
131.524,4.913062192255013e-05,7.436109709217472e-07,3.167559314414069e-05,2.0347318778998804e-05,4.927999008555839e-06,6.652564973650293e-07,5.851420801827937e-07,8.011441718223554e-08,4.072813124723215e-09,5.7622541350213604e-05
131.774,4.8656692279799956e-05,7.527302016444005e-07,2.9567366732120227e-05,2.138634548142165e-05,5.242865463464929e-06,6.626498273339887e-07,5.81192169588926e-07,8.145765774506256e-08,4.298189034563689e-09,5.686587471614105e-05
132.024,4.833069817722022e-05,7.62217841236609e-07,2.7585410378608294e-05,2.251643311649423e-05,5.516940879663185e-06,6.595111966373551e-07,5.788593558802085e-07,8.065184075714657e-08,4.5627540197333425e-09,5.628351066443381e-05
132.274,4.800572974702811e-05,7.789801064085935e-07,2.6085586505918937e-05,2.3336947251874756e-05,5.662750536681475e-06,6.509203728555534e-07,5.738570334206896e-07,7.70633394348638e-08,4.505653606720675e-09,5.5741268415911006e-05
132.524,4.7350401328921836e-05,8.138157093851018e-07,2.4722337856943087e-05,2.3818743684091293e-05,5.6972514198924455e-06,6.351892935859885e-07,5.640285227864037e-07,7.116077079958485e-08,4.345137028718938e-09,5.48803974846951e-05
132.774,4.653712527993898e-05,8.881556379623512e-07,2.3005316457635257e-05,2.4424554248438627e-05,5.738552231236148e-06,6.358628498743001e-07,5.701543684523653e-07,6.570848142193495e-08,4.278771746348664e-09,5.381119145666821e-05
133.024,4.585432271622845e-05,9.831713832680089e-07,2.0887497454568317e-05,2.554545422795306e-05,5.792690100374913e-06,6.67924503311111e-07,6.045353890458861e-07,6.338911426522475e-08,3.9693356450964015e-09,5.289845285425826e-05
133.274,4.533441975552869e-05,1.057037363647704e-06,1.8493422186163813e-05,2.7304374265009726e-05,5.746107852551837e-06,7.407780350115917e-07,6.774433971990321e-07,6.333463781255963e-08,3.8097454271870864e-09,5.228881599870064e-05
133.524,4.501959878097048e-05,1.1113157924920746e-06,1.586992794704713e-05,2.9498914256385124e-05,5.613303543548354e-06,8.740600099599115e-07,8.113413899454097e-07,6.2718620014502e-08,4.854402962075486e-09,5.186305274882739e-05
133.774,4.485243417984757e-05,1.1557562378099462e-06,1.3547665938684385e-05,3.1463335245832024e-05,5.434895749278717e-06,1.0359088044568858e-06,9.756632242262148e-07,6.024558023067106e-08,7.126137547870308e-09,5.149065142771777e-05
134.024,4.458883787473643e-05,1.1947038773779175e-06,1.2225252419569717e-05,3.2445307606819775e-05,5.244234950405665e-06,1.1497231259252523e-06,1.0946785775701592e-06,5.5044548355092546e-08,8.874149843219201e-09,5.107368731704298e-05
134.274,4.412143400766158e-05,1.2276674728634043e-06,1.158489689075361e-05,3.2633360090927776e-05,5.1057311410410145e-06,1.1908515255856603e-06,1.1431542090901499e-06,4.769731649551067e-08,9.569750972034394e-09,5.052559333060255e-05
134.524,4.3577240969349224e-05,1.2529063163254484e-06,1.0737949518143393e-05,3.2897339822026584e-05,4.99264320195535e-06,1.2238690153157603e-06,1.1834636573790182e-06,4.040535793674195e-08,1.0208542449815279e-08,4.9863380821827544e-05
134.774,4.298675450117132e-05,1.2767570047407293e-06,9.504570292757673e-06,3.3510017187619955e-05,4.8173971071990515e-06,1.303795827412758e-06,1.2692510506582083e-06,3.4544776754549527e-08,1.0801682745032364e-08,4.914711547123819e-05
135.024,4.2419157887154646e-05,1.3161003567629728e-06,8.28810923015926e-06,3.4162268034651436e-05,4.590270628943755e-06,1.4311287477106983e-06,1.401216401135568e-06,2.99123465751301e-08,1.008572375280184e-08,4.848317551310497e-05
135.274,4.198595499651908e-05,1.3688049308388843e-06,7.085273063933706e-06,3.493395543565491e-05,4.373474597350176e-06,1.569592924464784e-06,1.541658678233393e-06,2.793424623139173e-08,8.398036384230295e-09,4.7971801305272744e-05
135.524,4.178141553069438e-05,1.4014963709228968e-06,5.85216752146379e-06,3.599102137484954e-05,4.176340849064856e-06,1.6769823737601982e-06,1.6472813637547427e-06,2.970101000545555e-08,7.0419656104907984e-09,4.770412287940608e-05
135.774,4.154429322803874e-05,1.407800390887673e-06,4.739768560274268e-06,3.6925545639227604e-05,3.94459662694975e-06,1.731281198410844e-06,1.6994855622028946e-06,3.179563620794891e-08,6.762592959604894e-09,4.734813556934562e-05
136.024,4.091090554376695e-05,1.4197210269981387e-06,3.9405219599220804e-06,3.71054687758837e-05,3.7033608857883656e-06,1.7559435859137328e-06,1.7251827453947652e-06,3.076084051896774e-08,7.180095389036506e-09,4.65136640141238e-05
136.274,3.990952037126322e-05,1.458615321182209e-06,3.533996708972147e-06,3.646577776076925e-05,3.5441577425939837e-06,1.7897045173792376e-06,1.7605286335086445e-06,2.9175883870593382e-08,7.486500549781219e-09,4.534253302285086e-05
136.524,3.887664692698312e-05,1.507612476389875e-06,3.3240536170713937e-06,3.560761159443245e-05,3.4767018046297286e-06,1.8383630426109276e-06,1.810668938867482e-06,2.769410374344562e-08,7.250417123266144e-09,4.425409787821412e-05
136.774,3.805728949710704e-05,1.5572783405649414e-06,2.9103423022739836e-06,3.5228504127620056e-05,3.4374176828972623e-06,1.882615008238303e-06,1.8566881580214828e-06,2.5926850216820264e-08,6.4963764113577605e-09,4.3468198294008605e-05
137.024,3.75040946893527e-05,1.5992409706808138e-06,2.228388257835005e-06,3.546428268928791e-05,3.3871007089753688e-06,1.901052144759641e-06,1.8759781549704447e-06,2.5073989789196568e-08,5.4426732778365454e-09,4.298978439879025e-05
137.274,3.7196553691982686e-05,1.6340450899610429e-06,1.580586015664482e-06,3.5984694105853665e-05,3.306881300414079e-06,1.9039411227282723e-06,1.8785207442291054e-06,2.5420378499166803e-08,4.283140652654298e-09,4.278110427294726e-05
137.524,3.694309030885928e-05,1.6668692010243014e-06,1.1967484239742149e-06,3.6289214404842734e-05,3.1914851976068642e-06,1.9128863688993673e-06,1.8883489317402523e-06,2.453743715911528e-08,3.67013274539454e-09,4.2594424631264815e-05
137.774,3.62213202227003e-05,1.6830645518459332e-06,8.876922254791786e-07,3.6145177251323984e-05,3.0761882149634535e-06,1.910271742336525e-06,1.8875582158636791e-06,2.2713526472845027e-08,3.655191964591888e-09,4.2025118968842093e-05
138.024,3.4898697173499056e-05,1.6713170095938056e-06,5.310070753067019e-07,3.5496204539930505e-05,3.0149869091090315e-06,1.8765707301089893e-06,1.8547615660512914e-06,2.1809164057698137e-08,3.614390206883748e-09,4.092523051593877e-05
138.274,3.3469932809411556e-05,1.6673466409855032e-06,3.208725233769439e-07,3.441508996489081e-05,3.055954588273126e-06,1.8654855015479064e-06,1.8439002565356233e-06,2.158524501228293e-08,3.482238470219412e-09,3.9661876794611936e-05
138.524,3.2329145509576666e-05,1.7000141794916799e-06,3.646937681184216e-07,3.312652015892037e-05,3.188044490837529e-06,1.9038990079324306e-06,1.881986581047526e-06,2.1912426884904798e-08,3.4442269622712534e-09,3.8587038069050484e-05
138.774,3.104050995100768e-05,1.7182515920635252e-06,4.4502315750619066e-07,3.1835034976201984e-05,3.3214491358190797e-06,1.9229439007742354e-06,1.8985534324606546e-06,2.439046831358152e-08,3.141814865998043e-09,3.7532467655954705e-05
139.024,2.900967678195177e-05,1.6507234897030567e-06,3.467442343283019e-07,3.057505749609418e-05,3.379225144700507e-06,1.8568480057735015e-06,1.8280850557401224e-06,2.8762950033378926e-08,2.429857490871272e-09,3.617026972851383e-05
139.274,2.651144145066154e-05,1.5043631451608719e-06,1.534426487753845e-07,2.946929053491845e-05,3.4041149562940324e-06,1.742233037491587e-06,1.7093718428971267e-06,3.2861194594459774e-08,2.015540618960663e-09,3.477752420856975e-05
139.524,2.428173824874594e-05,1.3192967687943193e-06,4.0062224586217484e-08,2.863369486970694e-05,3.4870160007513295e-06,1.6474386339792518e-06,1.6098211686338864e-06,3.7617465345365334e-08,2.2147095733015728e-09,3.3810978267363793e-05
139.774,2.2421671087304373e-05,1.1162392015320765e-06,1.455749209385005e-08,2.7746020022496327e-05,3.662256240516809e-06,1.5827539998624432e-06,1.5394732016110865e-06,4.3280798251356806e-08,2.483075752316179e-09,3.301376492527102e-05
140.024,2.015580819864043e-05,8.729229010593493e-07,2.6990311262198568e-08,2.6448205570634406e-05,3.891488515427268e-06,1.5096487292947924e-06,1.4629364410709398e-06,4.671228822385276e-08,3.027081625616804e-09,3.1886342996304935e-05
140.274,1.6699564091654186e-05,6.022461219861788e-07,4.339399026265248e-08,2.4994748236934205e-05,4.105289083841329e-06,1.3882616993572444e-06,1.342532941175571e-06,4.5728758181672925e-08,4.583695997553698e-09,3.053701379784538e-05
140.524,1.1876967269109733e-05,5.262674000854994e-07,3.679674694220709e-08,2.385858634849594e-05,4.231124774429022e-06,1.2255040007885179e-06,1.1844016104273044e-06,4.110239036121322e-08,5.841077997223877e-09,2.9360794003733717e-05
140.774,7.092349079162751e-06,1.0324516875147996e-06,2.178109111645831e-08,2.2799865631144208e-05,4.184946501726567e-06,1.0957573515791674e-06,1.0590271826825748e-06,3.673016889659254e-08,5.574859881553203e-09,2.8132294821173603e-05
141.024,3.497491184590153e-06,1.7210682186615565e-06,2.016375195115555e-08,2.0380671473920664e-05,4.358458063993398e-06,1.070419455765912e-06,1.0376921851999194e-06,3.2727270565992834e-08,4.3961499585814454e-09,2.592357323411557e-05
141.274,1.3348398576232252e-06,1.7156786901966846e-06,2.2168213770373076e-08,1.5138224029383482e-05,5.510064420663301e-06,1.0337414555722178e-06,1.00538070695409e-06,2.836074861812768e-08,3.3359903520886206e-09,2.183645387488635e-05
141.524,3.4860461250789714e-07,1.0105812708669324e-06,1.6837499577248772e-08,8.148861631278434e-06,7.153557943450606e-06,7.932504399479696e-07,7.703010928424896e-07,2.2949347105480223e-08,2.5709298465630524e-09,1.6195382291389984e-05
141.774,5.4213939521845414e-08,3.502827902475767e-07,7.340200555735876e-09,2.6742931471606552e-06,7.569505459343378e-06,4.0702319834856603e-07,3.896012439263959e-07,1.7421954422170105e-08,1.876084057534728e-09,1.0680356901696078e-05
142.024,4.792637994925729e-09,1.1199512784410387e-07,2.0622237398185927e-09,3.721680164970417e-07,6.313277182921467e-06,1.2333135700235812e-07,1.1014864966434965e-07,1.3182707338008482e-08,1.4986156687816416e-09,6.813825668749082e-06
142.274,1.0771114202840753e-09,1.5694227796392291e-07,2.859629195846177e-10,1.4603536835861662e-08,4.731229506019446e-06,3.111823679670886e-08,2.0158008197880777e-08,1.0960228598828077e-08,1.5577117380622642e-09,4.778914293735848e-06
142.524,7.209216718860202e-10,2.5325557447121334e-07,1.8263505209649826e-10,2.2760713389260195e-09,3.891620411721326e-06,1.879501338248701e-08,8.487322959513252e-09,1.0307690422973761e-08,1.6287395145555667e-09,3.91482860736931e-06
142.774,9.256563697502656e-10,3.8631154591680476e-07,3.2009879013491936e-10,4.167940634099012e-09,3.5680805730698153e-06,1.7529522577044218e-08,8.152124621477368e-09,9.377397955566848e-09,1.5193419533695254e-09,3.5918592607032558e-06
143.024,1.4152267260913052e-09,5.37140962322431e-07,5.118111338682762e-10,5.290590469958211e-09,3.4028838725794413e-06,1.5251032568868448e-08,8.197673106653879e-09,7.053359462214572e-09,1.394302565307856e-09,3.425511872129165e-06
143.274,1.5938045835520587e-09,6.939686520383478e-07,6.23195967597916e-10,4.899317915537471e-09,3.2505593405093295e-06,1.2188099243875453e-08,7.693321405627515e-09,4.494777838247942e-09,1.3667277349995604e-09,3.269747770420134e-06
143.524,1.20370503660856e-09,8.46378939221856e-07,5.04443046502892e-10,3.3775610099649567e-09,3.1147067978668984e-06,1.0220613896317455e-08,6.767541589660281e-09,3.453072306657173e-09,1.3702934109259062e-09,3.130331857324136e-06
143.774,7.055713138648636e-10,9.556078767245793e-07,3.392594944020484e-10,3.498125205615353e-09,2.9546032065804014e-06,8.710568073213813e-09,4.8415065196858335e-09,3.869061553527982e-09,1.325715554473284e-09,2.968757364725031e-06
144.024,5.844509444730306e-10,9.656018101403e-07,3.1854683686069074e-10,3.6427486013121757e-09,2.6068452916026028e-06,8.711982327165271e-09,4.273980773983289e-09,4.438001553181982e-09,1.264510838065806e-09,2.621080002957706e-06
144.274,7.627873915767516e-10,8.755816184331605e-07,3.4317334928054524e-10,3.0182922141855186e-09,2.0568630383056808e-06,8.925439855289062e-09,4.789448390918447e-09,4.1359914643706125e-09,1.1322236825443911e-09,2.0704618927935714e-06
144.524,9.56212988032054e-10,7.749963427608803e-07,3.510386616265107e-10,2.760077959003269e-09,1.6155009838497431e-06,9.16604027557249e-09,6.016129471356978e-09,3.1499108042155095e-09,8.741851864963186e-10,1.62880854608366e-06
144.774,8.903030284415689e-10,7.2951344965504e-07,4.2166199112610326e-10,2.8833116272585407e-09,1.6472305689416641e-06,8.679743578931918e-09,6.217097870305351e-09,2.462645708626567e-09,6.599122104176467e-10,1.660143979169888e-06
145.024,5.988670274957918e-10,7.614053135585059e-07,4.522868190706007e-10,2.508039536396269e-09,2.1470948232072585e-06,7.970580219750822e-09,5.36830636703079e-09,2.6022738527200345e-09,7.089875096996257e-10,2.1592287693553143e-06
145.274,2.5758769641664136e-10,8.398820981104488e-07,3.177439670356864e-10,1.5230681477167687e-09,2.6817940306559297e-06,7.923698573244613e-09,4.653279625130481e-09,3.2704189481141312e-09,9.072212935678675e-10,2.69309684234105e-06
145.524,1.2432915468948732e-10,8.73098822531296e-07,1.7191433007661216e-10,1.337923460987889e-09,2.8381473797132674e-06,8.417906649447027e-09,4.728829102227307e-09,3.689077547219723e-09,1.0139424895774723e-09,2.8495189702144526e-06
145.774,3.0053042515591235e-10,7.979408036644418e-07,1.9095284062048302e-10,2.3296224758016547e-09,2.6334960656450837e-06,1.0177867111548827e-08,6.710104490026321e-09,3.4677626215225054e-09,1.0314986753203836e-09,2.6474186885660423e-06
146.024,7.392758266017152e-10,6.68419844968902e-07,4.763947645282412e-10,3.616789214872384e-09,2.4060624871610825e-06,1.0747661328864146e-08,7.580142549222759e-09,3.16751877964139e-09,1.0966348371509185e-09,2.422106725586445e-06
146.274,1.1258481309438341e-09,5.942674417871454e-07,7.897473640225651e-10,3.95961439440264e-09,2.3834998180145136e-06,1.0570675085813689e-08,7.462199599282191e-09,3.108475486531499e-09,1.1838246367260755e-09,2.400087809538196e-06
146.524,1.123800264738491e-09,6.09063912157715e-07,8.453909446026045e-10,3.862604085434611e-09,2.5456393200660526e-06,9.332853769051813e-09,6.5062789527482555e-09,2.826574816303558e-09,1.1742399531673673e-09,2.560932794096814e-06
146.774,8.293892867582512e-10,6.611462506215676e-07,6.544515703057068e-10,3.24889745016152e-09,2.697761409234538e-06,9.522411275911094e-09,6.983860615768292e-09,2.5385506601427984e-09,1.086902811399991e-09,2.7124314032613797e-06
147.024,5.389538801249721e-10,7.12803488721389e-07,5.318866322148285e-10,2.9171364754893243e-09,2.677563925943129e-06,1.0971446013142422e-08,7.845276763269269e-09,3.1261692498731543e-09,9.990629692969197e-10,2.6932047446698885e-06
147.274,3.9749601653793333e-10,7.623886847637069e-07,5.734815174180588e-10,2.7929501650877868e-09,2.6101332786664227e-06,1.2211242910204693e-08,8.098299000870015e-09,4.1129439093346816e-09,9.213228057427939e-10,2.626865111286239e-06
147.524,4.415673097905874e-10,7.993819414197193e-07,5.315397856571428e-10,2.2932374388393845e-09,2.6988615109723037e-06,1.1300861754335496e-08,6.855668194802798e-09,4.445193559532698e-09,9.023883394968594e-10,2.7142423087542764e-06
147.774,5.565434244678645e-10,8.213101110119225e-07,5.070823838611774e-10,1.6653331374361733e-09,2.8874504920868644e-06,1.0698733937029916e-08,6.6423631270159835e-09,4.056370810013935e-09,9.857542372387796e-10,2.90165181049197e-06
148.024,6.550632635059751e-10,8.081794376085953e-07,5.638834819892167e-10,2.131474103065399e-09,2.9660834959537437e-06,1.1190402520444661e-08,7.572994765677726e-09,3.6174077547669334e-09,1.0831353723966265e-09,2.981242441550052e-06
